hostname,ContextSwitchesPerSecond,AbstractionLayer,iface,IPTAB_activated,IPTAB_estimatedDevicePortSpeed,IPTAB_complexity,IPTAB_maxRules,IPTAB_RX_bytes,IPTAB_RX_packets,IPTAB_TX_bytes,IPTAB_TX_packets,OVS_activated,OVS_estimatedDevicePortSpeed,OVS_complexity,OVS_maxRules,OVS_RX_bytes,OVS_RX_dropped,OVS_RX_packets,OVS_TX_bytes,OVS_TX_dropped,OVS_TX_packets,TC_activated,TC_queueDiscipline,TC_queueLenght,TC_currentCombinedQueues,TC_currentRxQueues,TC_currentTxQueues,TC_estimatedDevicePortSpeed,TC_complexity,TC_current_bwd_guaranteed,TC_maxRules,TC_RX_bytes,TC_RX_dropped,TC_RX_packets,TC_TX_bytes,TC_TX_dropped,TC_TX_packets,encapsulationLayer,encapsulationType1,encapsulationType2,sense,l3Proto,dstIP,macSrc,macDst,l4Proto,tos,outTos,dstPort,state,totalpktCount,totalBits,packetSize,sumInterPacketLagNS,lastInterPacketRate,programmableTechnology,activatedRuleTimeSecs,averageMatchedBytes,averageMatchedPackets,currentMatchedBytesPerPeriod,currentMatchedPacketsPerPeriod,lastMatchedTime,ruleComplexity,totalMatchedBytes,totalMatchedPackets,actionType,actionName,IPTAB_numberRulesActivatedTotal,OVS_numberRulesActivatedTotal,TC_numberRulesActivatedTotal,target
EDGE-IAAS-0-COMPUTE-1,9,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,16440540,0,44195,162498,0,511.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2579428.0,19520.0,38274.0,0,0,0,1,gtp,0,INGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,9760,19988480,256.0,0,0,TC,93.0,14940.04301,50.47311828,17992,52,0.0,3,1444480,4880,INSERT,DROP,0.0,2188,253,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,28446659,0,26478,139592,0,266.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,21447662.0,17137.0,20173.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,13140,107642880,1024.0,0,0,TC,92.0,115513.39130434782,108.56521739130434,115976,109,0.0,3,10627232,9988,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,41081145,0,72704,432580,0,817.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,25956052.0,46512.0,47048.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,11166,45735936,512.0,0,0,TC,119.0,53989.31092436975,97.80672268907564,0,0,18.0,3,6424728,11639,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1601587,0,18173,19548,0,175.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,883984.0,11932.0,11940.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,18084,4919120,34.0,0,0,TC,130.0,6792.0615384615385,91.78461538461538,0,0,17.0,3,882968,11932,INSERT,DROP,0.0,0,1,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,41080209,0,72700,432368,0,816.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,25955172.0,46512.0,47044.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,11159,45707264,512.0,0,0,TC,111.0,57159.35135135135,103.54954954954955,0,0,13.0,3,6344688,11494,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,True,10000000000,400,4096,2780678.0,9913.0,94371838.0,132636.0,True,10000000000,20,16384,1555072,0,2808,73276264,0,129578.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12385,50728960,512.0,0,0,IPTABLES,36.0,65500.944444444445,108.80555555555556,59598,99,0.0,13,2358034,3917,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,8,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1756880,0,9704,70432,0,377.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2046,2095104,128.0,0,0,OVS,8.0,17426.5,95.75,13650,75,0.0,5,139412,766,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1141644,0,12946,35834,0,325.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,503134.0,6769.0,6794.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6049,1645328,34.0,0,0,TC,62.0,3991.2258064516127,53.935483870967744,3404,46,0.0,3,247456,3344,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,28067306.0,17023.0,26398.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3171,25952256,1023.0,0,0,TC,58.0,119296.41379310343,112.1206896551724,124488,117,0.0,3,6919192,6503,INSERT,DROP,0.0,0,4,TC
EDGE-IAAS-0-COMPUTE-1,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,25291454,0,23588,350328,0,624.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,11839060.0,5529.0,11143.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5560,45547520,1024.0,0,0,TC,51.0,57727.21568627451,54.25490196078432,59584,56,0.0,3,2944088,2767,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,63533452,0,59067,271930,0,504.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,48154320.0,35825.0,45287.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8181,67018752,1024.0,0,0,TC,71.0,122704.67605633802,115.32394366197182,120232,113,0.0,3,8712032,8188,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,2,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,75417274,0,70092,272462,0,511.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,61192472.0,57230.0,57547.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12951,106094592,1024.0,0,0,TC,122.0,125342.68852459016,117.8032786885246,109592,103,0.0,3,15291808,14372,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,15872160,39680,66134,43776,68,228.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,4708747.0,47751.0,80933.0,0,0,0,1,gtp,0,INGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,DROPPED,25786,26404864,128.0,0,0,TC,126.0,18870.66667,112.3253968,17136,102,0.0,3,2166024,12893,INSERT,DROP,0.0,24333,2179,TC
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,6397339,0,72646,98926,0,893.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5543,1824376,41.0,0,0,OVS,87.0,9201.563218390804,104.5632183908046,0,0,22.0,5,800536,9097,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-2,0,0,eth0,True,10000000000,400,4096,1302352.0,7828.0,34792365.0,62018.0,True,10000000000,20,16384,328674,0,1061,17706790,0,57167.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6325,12953600,256.0,0,0,IPTABLES,76.0,36999.23684210526,106.9342105263158,34600,100,0.0,13,2811942,8127,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,9,0,eth0,True,10000000000,400,4096,1093011.0,6825.0,48656949.0,96867.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,1452672.0,25.0,1261.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,12678,103858176,1024.0,0,0,IPTABLES,124.0,61404.75806,55.12096774,56814,51,0.0,13,7061646,6339,INSERT,DROP,9.0,0,1742,TC
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,19532616,0,18184,27880,0,67.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,18083,148135936,1024.0,0,0,OVS,140.0,113906.1,105.66428571428573,0,0,2.0,5,15946854,14793,INSERT,DROP,0.0,1,0,OVS
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,3187713,0,36176,56804,0,523.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2187207.0,29200.0,29529.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8988,2444736,34.0,0,0,TC,141.0,3868.9929078014175,52.283687943262414,0,0,11.0,3,545528,7372,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1275377,0,4157,25296,0,91.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,328292.0,1109.0,1110.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,4068,8331264,256.0,0,0,TC,19.0,17401.684210526317,58.78947368421053,16280,55,0.0,3,330632,1117,INSERT,DROP,0.0,0,1,OVS
EDGE-IAAS-0-COMPUTE-1,5,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,5315077,0,17194,49432,0,177.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,3304509.0,11161.0,11170.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,17151,35119088,256.0,0,0,TC,104.0,31515.46153846154,106.47115384615384,29008,98,0.0,3,3277608,11073,INSERT,DROP,0.0,0,1,OVS
EDGE-IAAS-0-COMPUTE-2,9,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,844540.0,11253.0,11401.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5560,1518120,34.0,0,0,TC,44.0,4646.863636363636,62.79545454545455,4958,67,0.0,3,204462,2763,INSERT,DROP,0.0,0,4,TC
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,True,10000000000,400,4096,2293783.0,8094.0,127846824.0,106290.0,True,10000000000,20,16384,1324390,0,2269,111476398,0,103509.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,9671,79224832,1024.0,0,0,IPTABLES,32.0,120729.75,108.375,124768,112,0.0,13,3863352,3468,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,1,0,eth0,True,10000000000,400,4096,3321881.0,12378.0,182139609.0,149974.0,True,10000000000,20,16384,1666018,0,2843,150338578,0,139585.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12630,103464960,1024.0,0,0,IPTABLES,49.0,120584.8163265306,108.24489795918367,114742,103,0.0,13,5908656,5304,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,4,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,3686786.0,18920.0,21950.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,17137,17548288,128.0,0,0,TC,71.0,18721.352112676057,111.43661971830986,14952,89,0.0,3,1329216,7912,INSERT,DROP,0.0,0,2,TC
EDGE-IAAS-0-COMPUTE-2,5,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,23387702,0,21777,104910,0,212.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,10196,83525632,1024.0,0,0,OVS,65.0,125197.26153846152,116.13846153846154,161700,150,0.0,5,8137822,7549,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-1,7,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1647418,0,9076,10796,0,64.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9214,9434112,128.0,0,0,OVS,52.0,20608.0,113.23076923076924,27300,150,0.0,5,1071616,5888,INSERT,DROP,0.0,1,0,OVS
EDGE-IAAS-0-COMPUTE-2,2,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,6573807,0,36179,97716,0,540.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,4949340.0,29327.0,29472.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9005,9225696,128.0,0,0,TC,140.0,8770.8,52.207142857142856,0,0,9.0,3,1227912,7309,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1766544,0,9741,36396,0,199.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,4558,4667392,128.0,0,0,OVS,57.0,10540.035087719298,57.91228070175438,8918,49,0.0,5,600782,3301,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,3182001,0,36111,44770,0,425.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8984,2444816,34.0,0,0,OVS,133.0,4821.473684210527,54.78947368421053,0,0,13.0,5,641256,7287,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-2,2,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,78212341,0,72694,272648,0,527.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,62331880.0,57989.0,58621.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,17194,140853248,1024.0,0,0,TC,149.0,103307.97315436242,97.09395973154362,0,0,25.0,3,15392888,14467,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth0,True,10000000000,400,4096,1715803.0,7800.0,30687896.0,53347.0,True,10000000000,20,16384,723516,0,2310,15618984,0,50476.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6047,12384256,256.0,0,0,IPTABLES,3.0,24104.666666666668,69.66666666666667,17646,51,0.0,13,72314,209,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,4,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,14446466,0,13489,177238,0,335.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,7706560.0,7197.0,7252.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6535,53521200,1024.0,0,0,TC,66.0,57439.878787878784,53.98484848484848,60648,57,0.0,3,3791032,3563,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth0,True,10000000000,400,4096,2721704.0,14046.0,25015527.0,45257.0,True,10000000000,20,16384,18596,0,108,6161578,0,33873.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3407,3488768,128.0,0,0,IPTABLES,128.0,23392.421875,107.3046875,21800,100,0.0,13,2994230,13735,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,46353738,38414,42683,575073,159,531.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,13339520.0,6359.0,10777.0,0,0,0,1,gtp,0,INGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,8776,71892992,1024.0,0,0,TC,86.0,57480.74419,54.02325581,54264,51,0.0,3,4668832,4388,INSERT,DROP,0.0,28195,2910,TC
EDGE-IAAS-0-COMPUTE-1,5,0,eth0,True,10000000000,400,4096,1796598.0,10157.0,32456240.0,36953.0,True,10000000000,20,16384,49190,0,109,16496628,0,29172.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3397,13914112,512.0,0,0,IPTABLES,107.0,64172.07476635514,106.59813084112147,61404,102,0.0,13,6866412,11406,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,7,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,2103300,0,11581,10714,0,63.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,11219,11492336,128.0,0,0,OVS,74.0,20147.891891891893,110.70270270270272,18200,100,0.0,5,1490944,8192,INSERT,DROP,0.0,1,0,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1880055,0,6121,55730,0,195.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3084,6316032,256.0,0,0,OVS,25.0,18513.2,59.72,15190,49,0.0,5,462830,1493,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,78227821,0,72711,272436,0,526.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,62440643.0,49326.0,58724.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,16714,136921088,1024.0,0,0,TC,118.0,104127.72881355933,97.864406779661,0,0,17.0,3,12287072,11548,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,38853565,0,36184,335548,0,623.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,25034379.0,20573.0,23559.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8995,73612768,1023.0,0,0,TC,132.0,47356.06060606061,44.50757575757576,0,0,25.0,3,6251000,5875,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-1,4,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,6603023,0,36320,81368,0,428.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,3972012.0,20615.0,23648.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,18097,18531328,128.0,0,0,TC,102.0,14495.764705882351,86.2843137254902,0,0,21.0,3,1478568,8801,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-1,5,0,eth0,True,10000000000,400,4096,1330000.0,7938.0,25200000.0,33728.0,True,10000000000,20,16384,15342933,1060,53028,23014400,873,43670.58824,True,noqueue,1000,0,0,1,10000000000,26,0,4096,892809.0,0.0,2307.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,DROPPED,3164,6479872,256.0,0,0,OVS,56.0,41097.14,132.57,46500,150,0.0,5,2301440,7424,INSERT,DROP,3198.0,15448,524,OVS
EDGE-IAAS-0-COMPUTE-1,5,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,5619110,0,18175,49686,0,179.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,3535608.0,11941.0,11951.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,18078,37017584,256.0,0,0,TC,116.0,30470.13793103448,102.9396551724138,0,0,3.0,3,3534536,11941,INSERT,DROP,0.0,0,1,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,True,10000000000,400,4096,1039079.0,7039.0,22499261.0,88273.0,True,10000000000,20,16384,198754,0,1790,7342596,0,83467.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6387,1737264,34.0,0,0,IPTABLES,41.0,13579.512195121952,109.51219512195122,13764,111,0.0,13,556760,4490,INSERT,DROP,3.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,5,0,eth0,True,10000000000,400,4096,1334821.0,8032.0,25563565.0,34171.0,True,10000000000,20,16384,365956,0,1162,9210678,0,29755.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3149,6449152,256.0,0,0,IPTABLES,81.0,18316.64197530864,52.93827160493827,17992,52,0.0,13,1483648,4288,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,15687491,0,27796,97748,0,214.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,13202,54075392,512.0,0,0,OVS,92.0,65932.84782608696,116.4891304347826,84900,150,0.0,5,6065822,10717,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,True,10000000000,400,4096,2734552.0,9434.0,70344271.0,27813.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2509083.0,0.0,3819.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,DROPPED,6088,24936448,512.0,0,0,IPTABLES,31.0,63928.51613,106.1935484,57190,95,0.0,13,1832488,3044,INSERT,DROP,1.0,0,2413,TC
EDGE-IAAS-0-COMPUTE-2,3,0,eth0,True,10000000000,400,4096,1878641.0,8235.0,85954385.0,67322.0,True,10000000000,20,16384,771752,0,1312,66786278,0,62005.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9333,76455936,1024.0,0,0,IPTABLES,61.0,120129.37704918032,107.8360655737705,111400,100,0.0,13,7327892,6578,INSERT,DROP,1.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,6,0,eth0,True,10000000000,400,4096,2176992.0,4047.0,49586740.0,126728.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,1142784.0,59.0,2976.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,DROPPED,27290,55889920,256.0,0,0,IPTABLES,146.0,35796.78082,103.4589041,32178,93,0.0,13,4721170,13645,INSERT,DROP,2.0,0,4096,TC
EDGE-IAAS-0-COMPUTE-1,1,0,eth0,True,10000000000,400,4096,2132492.0,12049.0,29164370.0,43098.0,True,10000000000,20,16384,28824,0,106,10558516,0,34080.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3379,6920192,256.0,0,0,IPTABLES,129.0,36743.05426356589,106.1937984496124,37714,109,0.0,13,4739854,13699,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,2,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,6573807,0,36179,97716,0,540.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,4949340.0,29327.0,29472.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9004,9224256,128.0,0,0,TC,134.0,9177.31343283582,54.62686567164179,0,0,4.0,3,1229760,7320,INSERT,DROP,0.0,0,4,OVS
